,route,name,type,departure_time,arrival_time,duration,price,seats_available,rating
257,Kolkata to Contai (Kanthi),City Express (Shinjini),AC Seater (2+2),23:45,03:30,03h 45m,INR 470,12 Seats available,3.6
258,Kolkata to Contai (Kanthi),Parameswar Travels,A/C Seater Push Back (2+2),23:50,04:00,04h 10m,285,26 Seats available,3.3
259,Kolkata to Contai (Kanthi),Parameswar Travels,A/C Seater Push Back (2+3),23:55,04:00,04h 05m,285,49 Seats available,3.3
260,Kolkata to Contai (Kanthi),Parameswar Travels,A/C Seater Push Back (2+3),23:59,04:00,04h 01m,285,40 Seats available,3.3
261,Kolkata to Contai (Kanthi),Suvam Travels,A/C Seater Push Back (2+3),15:30,18:30,03h 00m,INR 300,61 Seats available,1.8
262,Kolkata to Contai (Kanthi),Suvam Travels,Non AC Seater (2+3),16:30,19:30,03h 00m,INR 200,59 Seats available,1.8
263,Kolkata to Contai (Kanthi),Samanta Travels,A/C Seater (2+3),18:10,22:10,04h 00m,285,16 Seats available,1.5
264,Kolkata to Contai (Kanthi),Santosh Bus Service,A/C Seater (2+3),18:30,22:45,04h 15m,200,46 Seats available,1.7
265,Kolkata to Contai (Kanthi),Samanta Travels,A/C Seater (2+3),18:50,22:00,03h 10m,285,61 Seats available,1.9
266,Kolkata to Contai (Kanthi),Santosh Bus Service,A/C Seater (2+3),19:30,23:40,04h 10m,184,41 Seats available,2.4
267,Kolkata to Contai (Kanthi),Snemita Parisheba,AC Seater (2+3),19:30,23:30,04h 00m,352,20 Seats available,1.2
268,Digha to Durgapur (West Bengal),SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,04:40,08h 10m,INR 233,6 Seats available,4.6
269,Digha to Durgapur (West Bengal),SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,06:00,08h 30m,INR 238,22 Seats available,3.0
270,Digha to Durgapur (West Bengal),New Eureka Travels,A/C Seater / Sleeper (2+2),19:30,03:50,08h 20m,INR 600,56 Seats available,3.2
271,Kolkata to Midnapore,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,21:00,03h 00m,INR 110,44 Seats available,3.7
272,Kolkata to Midnapore,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,21:45,03h 00m,INR 110,48 Seats available,3.8
273,Kolkata to Nandakumar (west bengal),SBSTC-KOLKATA - HALDIA - A/C - 16:05 (Haldia Depot) - 1527,AC Seater (2+2),16:05,00:00,07h 55m,INR 160,37 Seats available,4.0
274,Kolkata to Nandakumar (west bengal),SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Non AC Seater (2+3),16:45,00:00,07h 15m,INR 85,52 Seats available,3.3
275,Kolkata to Nandakumar (west bengal),SBSTC-KOLKATA - HALDIA - 17:000 (Haldia Depot) - 3017,Non AC Seater (2+3),17:00,00:00,07h 00m,INR 85,52 Seats available,4.1
276,Kolkata to Nandakumar (west bengal),SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),17:30,00:00,06h 30m,INR 85,48 Seats available,3.3
277,Kolkata to Nandakumar (west bengal),SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),18:15,00:00,05h 45m,INR 85,48 Seats available,4.0
278,Kolkata to Nandakumar (west bengal),SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 85,6 Seats available,4.0
279,Kolkata to Nandakumar (west bengal),Basu Travels,A/C Seater Push Back (2+3),23:30,01:45,02h 15m,INR 499,20 Seats available,2.8
280,Kolkata to Nandakumar (west bengal),Basu Travels,A/C Seater Push Back (2+3),23:55,02:15,02h 20m,INR 469,21 Seats available,2.8
281,Kolkata to Mecheda (West Bengal),SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Non AC Seater (2+3),16:45,00:00,07h 15m,INR 68,52 Seats available,3.1
282,Kolkata to Mecheda (West Bengal),SBSTC-KOLKATA - HALDIA - 17:000 (Haldia Depot) - 3017,Non AC Seater (2+3),17:00,00:00,07h 00m,INR 68,52 Seats available,5.0
283,Kolkata to Mecheda (West Bengal),SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),17:30,00:00,06h 30m,INR 68,48 Seats available,4.1
284,Kolkata to Mecheda (West Bengal),SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),18:15,00:00,05h 45m,INR 68,45 Seats available,3.7
285,Kolkata to Mecheda (West Bengal),SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 68,8 Seats available,4.1
286,Durgapur (West Bengal) to Digha,SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),20:00,04:45,08h 45m,INR 238,6 Seats available,4.2
287,Durgapur (West Bengal) to Digha,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),21:10,05:00,07h 50m,INR 600,40 Seats available,3.8
288,Kolkata to Kolaghat,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:20 - 1394,Non AC Seater (2+3),16:20,00:00,07h 40m,INR 64,50 Seats available,3.9
289,Kolkata to Kolaghat,SBSTC-KOLKATA - GOPIGANJ - 17:30 (ARM DEPOT) - 603,Non AC Seater (2+3),17:30,00:00,06h 30m,INR 64,50 Seats available,4.4
290,Kolkata to Kolaghat,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,00:00,06h 00m,INR 64,46 Seats available,3.7
291,Kolkata to Kolaghat,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,00:00,05h 15m,INR 64,48 Seats available,4.4
292,Kolkata to Kolaghat,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),22:30,00:00,01h 30m,INR 80,8 Seats available,4.4
293,Digha to Barasat (West Bengal),WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|16:00,Non AC Seater (2+3),16:00,21:05,05h 05m,INR 161,45 Seats available,3.4
294,Digha to Barasat (West Bengal),Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05:00,05h 25m,INR 420,2 Seats available,3.2
295,Digha to Barasat (West Bengal),Aradhana Bus Service,Non AC Seater (2+3),16:50,23:30,06h 40m,333,53 Seats available,1.0
296,Digha to Barasat (West Bengal),Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:55,05h 20m,475,18 Seats available,1.4
297,Digha to Barasat (West Bengal),Satya Paribahan,A/C Seater (2+3),23:00,05:10,06h 10m,296,27 Seats available,2.6
298,Digha to Barasat (West Bengal),Arunita Paribahan,A/C Seater (2+3),23:35,05:00,05h 25m,INR 370,21 Seats available,2.9
299,Digha to Barasat (West Bengal),The Joy Ride,A/C Seater / Sleeper (2+2),21:15,03:35,06h 20m,INR 650,28 Seats available,3.2
300,Digha to Barasat (West Bengal),Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,04:30,05h 30m,570,28 Seats available,1.0
301,Durgapur (West Bengal) to Siliguri,SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,04:00,10h 50m,INR 455,30 Seats available,3.7
302,Durgapur (West Bengal) to Siliguri,SBSTC-BANKURA - SILIGURI - A/C - 16:30 (DGP DEPOT) - 3959,AC Seater (2+2),18:30,06:00,11h 30m,INR 810,34 Seats available,3.2
303,Durgapur (West Bengal) to Siliguri,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,06:25,10h 55m,INR 1000,31 Seats available,4.5
304,Durgapur (West Bengal) to Siliguri,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,06:30,10h 45m,INR 1350,14 Seats available,4.2
305,Durgapur (West Bengal) to Siliguri,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:40,06:45,11h 05m,INR 1349,20 Seats available,4.2
306,Durgapur (West Bengal) to Siliguri,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),18:30,08:00,13h 30m,599,30 Seats available,3.6
307,Durgapur (West Bengal) to Siliguri,Lady Diana Travels,NON A/C Seater / Sleeper (2+2),18:15,06:15,12h 00m,INR 600,2 Seats available,3.8
308,Durgapur (West Bengal) to Siliguri,Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),18:00,06:30,12h 30m,INR 650,10 Seats available,3.4
309,Durgapur (West Bengal) to Siliguri,Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),19:00,07:00,12h 00m,INR 650,10 Seats available,2.8
310,Durgapur (West Bengal) to Siliguri,Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),17:35,06:00,12h 25m,INR 550,24 Seats available,2.4
311,Durgapur (West Bengal) to Siliguri,New Das Paribahan,NON A/C Seater / Sleeper (2+2),16:30,05:35,13h 05m,INR 600,12 Seats available,3.5
312,Midnapore to Barasat (West Bengal),SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,00:00,08h 00m,INR 125,34 Seats available,4.1
313,Midnapore to Barasat (West Bengal),WBTC (CTC) Habra-Midnapur - 194|17:00,Non AC Seater (2+3),17:00,20:10,03h 10m,INR 120,49 Seats available,4.1
314,Kolkata to Heria,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 107,7 Seats available,3.6
315,Kolkata to Heria,Basu Travels,A/C Seater Push Back (2+3),23:30,02:55,03h 25m,INR 499,38 Seats available,2.8
316,Kolkata to Heria,Basu Travels,A/C Seater Push Back (2+3),23:55,02:45,02h 50m,INR 469,21 Seats available,2.8
317,Kolkata to Chandipur (West Bengal),SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,00:00,07h 30m,INR 96,46 Seats available,4.0
318,Kolkata to Chandipur (West Bengal),SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Non AC Seater (2+3),16:45,00:00,07h 15m,INR 96,52 Seats available,3.5
319,Kolkata to Chandipur (West Bengal),SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 96,8 Seats available,3.9
320,Siliguri to Durgapur (West Bengal),SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,00:00,08h 00m,INR 455,33 Seats available,4.3
321,Siliguri to Durgapur (West Bengal),SBSTC-SILIGURI - BANKURA - A/C - 20:00 (DGP DEPOT) - 3960,AC Seater (2+2),20:00,06:00,10h 00m,INR 810,35 Seats available,3.0
322,Siliguri to Durgapur (West Bengal),Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,05:15,10h 55m,INR 1000,29 Seats available,4.3
323,Siliguri to Durgapur (West Bengal),Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,06:00,11h 00m,INR 1350,5 Seats available,4.2
324,Siliguri to Durgapur (West Bengal),Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),17:30,05:00,11h 30m,INR 650,5 Seats available,3.6
325,Siliguri to Durgapur (West Bengal),Mangaldeep,NON A/C Seater / Sleeper (2+2),16:50,04:30,11h 40m,INR 600,15 Seats available,3.6
326,Siliguri to Durgapur (West Bengal),New Das Paribahan,NON A/C Seater / Sleeper (2+2),15:40,04:00,12h 20m,INR 550,28 Seats available,3.9
327,Siliguri to Durgapur (West Bengal),Shivnarayan Travels (Subhodeep),NON A/C Seater / Sleeper (2+2),16:00,04:00,12h 00m,INR 650,9 Seats available,2.2
328,Berhampore (West Bengal) to Suri,Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),16:10,19:30,03h 20m,INR 96,52 Seats available,3.7
329,Kolkata to Futishanko,SBSTC-KOLKATA - KANDI - VIA - FUTISANKO - 16:25 (BWN D - 3968,Non AC Seater (2+3),16:25,00:00,07h 35m,INR 140,43 Seats available,3.6
330,Kolkata to Futishanko,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,00:00,07h 25m,INR 140,52 Seats available,4.4
331,Kolkata to Futishanko,SBSTC-KOLKATA - KANDRA - 17:00 (BWN DEPOT) - 689,Non AC Seater (2+3),17:00,00:00,07h 00m,INR 140,49 Seats available,3.6
332,Durgapur (West Bengal) to Malda,SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,00:00,06h 50m,INR 240,30 Seats available,4.0
333,Durgapur (West Bengal) to Malda,SBSTC-BANKURA - SILIGURI - A/C - 16:30 (DGP DEPOT) - 3959,AC Seater (2+2),18:30,00:00,05h 30m,INR 560,34 Seats available,1.4
334,Durgapur (West Bengal) to Malda,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:50,05h 20m,INR 600,31 Seats available,3.9
335,Durgapur (West Bengal) to Malda,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),18:30,00:10,05h 40m,399,30 Seats available,3.1
336,Durgapur (West Bengal) to Malda,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:40,01:10,05h 30m,INR 999,20 Seats available,4.7
337,Durgapur (West Bengal) to Malda,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,01:15,05h 30m,INR 1000,14 Seats available,3.9
338,Durgapur (West Bengal) to Malda,Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),17:35,00:30,06h 55m,INR 450,24 Seats available,3.3
339,Digha to Asansol (West Bengal),SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,07:10,09h 40m,INR 267,22 Seats available,3.6
340,Digha to Asansol (West Bengal),New Eureka Travels,A/C Seater / Sleeper (2+2),19:30,05:00,09h 30m,INR 700,56 Seats available,2.7
341,Kolkata to Ramnagar (West Bengal),SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 144,7 Seats available,3.7
342,Kolkata to Ramnagar (West Bengal),Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,04:00,04h 40m,INR 419,61 Seats available,2.9
343,Kolkata to Ramnagar (West Bengal),Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,04:45,04h 46m,INR 399,20 Seats available,2.9
344,Kolkata to Ramnagar (West Bengal),Basu Travels,A/C Seater Push Back (2+3),23:30,03:45,04h 15m,INR 499,20 Seats available,2.8
345,Kolkata to Ramnagar (West Bengal),Basu Travels,A/C Seater Push Back (2+3),23:55,04:40,04h 45m,INR 469,21 Seats available,2.8
346,Kolkata to Bajkul (West Bengal),SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 103,7 Seats available,3.6
347,Kolkata to Bajkul (West Bengal),Santosh Bus Service,NON A/C Seater Pushback (2+3),20:05,23:45,03h 40m,143,37 Seats available,3.8
348,Kolkata to Bajkul (West Bengal),Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,02:15,02h 55m,INR 419,61 Seats available,2.9
349,Kolkata to Bajkul (West Bengal),Basu Travels,A/C Seater Push Back (2+3),23:30,02:30,03h 00m,INR 499,38 Seats available,2.8
350,Kolkata to Bajkul (West Bengal),Basu Travels,A/C Seater Push Back (2+3),23:55,02:20,02h 25m,INR 469,21 Seats available,2.8
351,Kolkata to Bajkul (West Bengal),Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,02:30,02h 31m,INR 399,20 Seats available,2.9
352,Kolkata to Kirnahar (West Bengal),SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,22:05,05h 30m,INR 150,51 Seats available,3.9
353,Durgapur (West Bengal) to Bankura,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,17:00,01h 00m,INR 53,33 Seats available,3.1
354,Durgapur (West Bengal) to Bankura,SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),19:30,00:00,04h 30m,INR 70,32 Seats available,3.8
355,Durgapur (West Bengal) to Bankura,Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,19:00,01h 15m,INR 896,30 Seats available,3.8
356,Siliguri to Malda,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),19:30,00:00,04h 30m,INR 225,23 Seats available,4.4
357,Siliguri to Malda,SBSTC-SILIGURI - BANKURA - A/C - 20:00 (DGP DEPOT) - 3960,AC Seater (2+2),20:00,00:00,04h 00m,INR 560,35 Seats available,2.9
358,Siliguri to Malda,Mangaldeep,NON A/C Seater / Sleeper (2+2),16:30,22:10,05h 40m,INR 600,13 Seats available,3.4
359,Siliguri to Malda,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,23:20,05h 00m,INR 500,37 Seats available,4.3
360,Siliguri to Malda,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,23:55,05h 10m,INR 649,32 Seats available,4.5
361,Siliguri to Malda,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,23:45,05h 00m,999,15 Seats available,4.2
362,Siliguri to Malda,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,23:55,04h 55m,INR 825,29 Seats available,3.6
363,Siliguri to Malda,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,23:59,04h 59m,INR 1100,17 Seats available,5.0
364,Siliguri to Malda,Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,00:50,05h 45m,713,27 Seats available,3.4
365,Siliguri to Malda,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,00:40,05h 10m,INR 600,37 Seats available,4.5
366,Siliguri to Malda,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,01:20,04h 50m,INR 749,44 Seats available,5.0
367,Siliguri to Malda,Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,03:00,05h 30m,855,28 Seats available,3.8
368,Siliguri to Malda,Maa Durga Bus Service,Non AC Seater (2+2),18:00,01:30,07h 30m,INR 600,14 Seats available,2.6
369,Siliguri to Malda,Maulik Paribahan,A/C Seater / Sleeper (2+2),18:30,00:11,05h 41m,INR 850,60 Seats available,2.3
370,Siliguri to Malda,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,00:30,05h 15m,INR 950,20 Seats available,2.2
371,Siliguri to Malda,Aradhana Travels,NON A/C Seater / Sleeper (2+2),22:00,06:00,08h 00m,475,33 Seats available,1.3
372,Siliguri to Malda,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,23:15,05h 15m,INR 1600,8 Seats available,4.1
373,Siliguri to Malda,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:30,00:10,05h 40m,INR 1200,28 Seats available,3.1
374,Siliguri to Malda,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,23:59,04h 59m,INR 1400,2 Seats available,4.3
375,Kolkata to Suri,SBSTC-KOLKATA - SURI - 16: 30 - (Suri Depot) - 653,Non AC Seater (2+3),16:30,21:30,05h 00m,INR 190,52 Seats available,3.6
376,Kolkata to Suri,SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,23:00,05h 00m,INR 190,52 Seats available,3.4
